Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG GOLOK KG JENOB,2000.0,19.831772673635765,19.400021388446774,18.967154927832198,18.810728920169435,19.03835821056417,19.120843370199204,19.011930184099374,18.966118773031596,19.18682182371413,19.476389159406324,20.10124495597451,20.681404376017596
SG GOLOK KG JENOB,2001.0,19.79860047448288,19.361722231504682,18.930482577648736,18.775231472206897,19.003792602505175,19.082409997224808,18.973007780205656,18.936984471010636,19.152831832967955,19.448306398334793,20.062629156388972,20.647931042104304
SG GOLOK KG JENOB,2001.9999999999998,19.7271974083053,19.288154718440197,18.860168608440354,18.701213202956588,18.92905991943539,19.006738622426987,18.90117391497296,18.85851500685497,19.079624538037283,19.370421809345608,19.98705518189966,20.57092135084372
SG GOLOK KG JENOB,2003.0,19.832323556605957,19.39420827482489,18.96396821549062,18.806487497159203,19.035869887671687,19.11640923166275,19.014060020585426,18.970132528544966,19.186792246895987,19.479469401317107,20.097855878152185,20.679485796619666
SG GOLOK KG JENOB,2003.9999999999998,19.680545020650456,19.23602494434138,18.80594250490587,18.651913263410577,18.880851599583256,18.9581852748394,18.85151325408348,18.808637529321828,19.03120884340996,19.320126470447203,19.939412974317406,20.525118785389644
SG GOLOK KG JENOB,2005.0,20.061198986453345,19.599338898254032,19.181125889398864,19.01712308911337,19.255764657265853,19.329107065439224,19.23424439344179,19.179525321010097,19.39648721751404,19.692957973473895,20.31345958729116,20.89402402660318
SG GOLOK KG JENOB,2005.9999999999998,20.96408075809849,20.540880703955658,20.121459289934325,19.942573624519,20.18149593972509,20.261243094444275,20.16870180095645,20.109515425890976,20.3189305784682,20.62234610306201,21.251641758585578,21.80802929242687
SG GOLOK KG JENOB,2007.0,20.999711375282537,20.583780654191752,20.15328783735859,19.98109133853717,20.21712483994519,20.299476195812225,20.21086429217062,20.15376618692628,20.35905075394341,20.661142483319264,21.292722022438184,21.843280498879743
SG GOLOK KG JENOB,2007.9999999999998,20.285636519537125,19.857533008332652,19.42778245628797,19.260857316895347,19.49338305083554,19.578817595481873,19.473250540114027,19.42576292841037,19.637980380986328,19.932764584774162,20.563361888997193,21.129011101541483
SG GOLOK KG JENOB,2009.0,19.972203637065334,19.534999326567288,19.098304912858303,18.950416225242595,19.178432467587182,19.253829975366592,19.147966133041184,19.106897013251935,19.324217040716146,19.61581288700694,20.23723346141591,20.81847272054499
SG GOLOK KG JENOB,2010.0000000000002,19.933869993367097,19.48888409198334,19.063143735211558,18.906895807161078,19.13692179217252,19.21125661277771,19.105167394930508,19.060792434823114,19.280329712614158,19.57312800691688,20.192173492070694,20.77604546431643
SG GOLOK KG JENOB,2011.0,19.948860998970144,19.512332324908908,19.078807264978916,18.92935204459326,19.15562258007813,19.234438051223755,19.12885327627016,19.088629220059847,19.302432935815666,19.598136637668716,20.21451890559634,20.79857842614956
